epoch,loss_ae1,loss_ae2,total_loss
1,0.21027328073978424,0.20929313451051712,0.41956641525030136
2,0.2032797634601593,0.0003310767933726311,0.20361084025353193
3,0.19257453456521034,-0.0625726911239326,0.25514722568914294
4,0.17142287828028202,-0.08175438456237316,0.2531772628426552
5,0.12727599032223225,-0.06989839021116495,0.1971743805333972
6,0.07300641993060708,-0.04313505673781037,0.11614147666841745
7,0.04080886533483863,-0.02744280523620546,0.06825167057104409
8,0.03282484505325556,-0.024568206164985895,0.05739305121824145
9,0.03211300750263035,-0.025253575993701816,0.05736658349633217
10,0.026756547391414642,-0.02170248713809997,0.04845903452951461
11,0.026995070045813918,-0.022518586018122733,0.04951365606393665
12,0.030514907324686646,-0.02602893626317382,0.056543843587860465
13,0.02794131124392152,-0.024155820487067103,0.05209713173098862
14,0.0254621768835932,-0.022259465302340686,0.04772164218593389
15,0.024152388330549,-0.02136852848343551,0.04552091681398451
16,0.02535905479453504,-0.022694682935252786,0.04805373772978783
17,0.02717033540830016,-0.024544978979974985,0.051715314388275146
18,0.026760378386825323,-0.024284648708999157,0.05104502709582448
19,0.026058113435283303,-0.02380417613312602,0.049862289568409324
20,0.02459815493784845,-0.022611734690144658,0.04720988962799311
21,0.024296285468153656,-0.022470038034953177,0.04676632350310683
22,0.02449742704629898,-0.022756367223337293,0.04725379426963627
23,0.026957851834595203,-0.025152818532660604,0.05211067036725581
24,0.023445171071216464,-0.021949439775198698,0.04539461084641516
25,0.026289304019883275,-0.02472488465718925,0.051014188677072525
26,0.024440388195216656,-0.023034289944916964,0.04747467814013362
27,0.02612580661661923,-0.024682345800101757,0.050808152416720986
28,0.02472317754290998,-0.02341132005676627,0.04813449759967625
29,0.026234831660985947,-0.02492946875281632,0.051164300413802266
30,0.025391659000888467,-0.024178457213565707,0.049570116214454174
31,0.0247536594979465,-0.023610295029357076,0.048363954527303576
32,0.022582265024539083,-0.021568258409388363,0.04415052343392745
33,0.023572036996483803,-0.022563854814507067,0.04613589181099087
34,0.024036323884502053,-0.023064165259711444,0.0471004891442135
35,0.022560168523341417,-0.021670661575626582,0.044230830098968
36,0.024750743992626667,-0.023812485160306096,0.04856322915293276
37,0.025560695910826325,-0.024631312815472484,0.05019200872629881
38,0.023904824862256646,-0.023042565444484353,0.046947390306741
39,0.026064223377034068,-0.025157330092042685,0.05122155346907675
40,0.022755982994567603,-0.021990358014591038,0.04474634100915864
41,0.023572835489176214,-0.02280847099609673,0.046381306485272944
42,0.023623872781172395,-0.022886530379764736,0.04651040316093713
43,0.02381923166103661,-0.02309197885915637,0.04691121052019298
44,0.027138207806274295,-0.02635126211680472,0.053489469923079014
45,0.0260132416151464,-0.025261218193918467,0.051274459809064865
46,0.02445538155734539,-0.02376331714913249,0.04821869870647788
47,0.024391408427618444,-0.023722392390482128,0.04811380081810057
48,0.030150099890306592,-0.02937651635147631,0.059526616241782904
49,0.025949723785743117,-0.02527132537215948,0.0512210491579026
50,0.024817108176648617,-0.02418151986785233,0.04899862804450095
51,0.023412876995280385,-0.02282804506830871,0.046240922063589096
52,0.026651144260540605,-0.02601610543206334,0.052667249692603946
53,0.027367315953597426,-0.02672491129487753,0.054092227248474956
54,0.022080950322560966,-0.02154973696451634,0.04363068728707731
55,0.022543946863152087,-0.022037843940779567,0.044581790803931653
56,0.023706684820353985,-0.023193805012851954,0.04690048983320594
57,0.022937428671866655,-0.02244145143777132,0.045378880109637976
58,0.024735209066420794,-0.024213964119553566,0.04894917318597436
59,0.02252737060189247,-0.02206713636405766,0.04459450696595013
60,0.021627171197906137,-0.021179860224947333,0.04280703142285347
61,0.01957984664477408,-0.01917062420397997,0.03875047084875405
62,0.01851554587483406,-0.018127997405827045,0.036643543280661106
63,0.015674422786105424,-0.015332845621742308,0.031007268407847732
64,0.0159383665304631,-0.01558490947354585,0.03152327600400895
65,0.014882700517773628,-0.014533149660564959,0.029415850178338587
66,0.010972953052259982,-0.01069815520895645,0.021671108261216432
67,0.010100177954882383,-0.00984028063248843,0.019940458587370813
68,0.00837081135250628,-0.008155706571415067,0.016526517923921347
69,0.008437448821496218,-0.008222218079026788,0.016659666900523007
70,0.007026651204796508,-0.006845135649200529,0.013871786853997037
71,0.007148979522753507,-0.00696532370056957,0.014114303223323077
72,0.0067364193964749575,-0.006564027047716081,0.013300446444191039
73,0.006234636413864791,-0.006074203294701874,0.012308839708566666
74,0.006395751261152327,-0.006232126383110881,0.012627877644263208
75,0.006073469296097755,-0.005916743190027773,0.011990212486125529
76,0.0064131407416425645,-0.006249992060475051,0.012663132802117616
77,0.006488660292234272,-0.006326705624815077,0.012815365917049348
78,0.006003403395880014,-0.005856257805135101,0.011859661201015115
79,0.0056961135705932975,-0.005555162613745779,0.011251276184339076
80,0.005863007216248661,-0.005720387911424041,0.011583395127672702
81,0.005579049175139517,-0.005444768292363733,0.01102381746750325
82,0.005252017755992711,-0.005126193776959553,0.010378211532952264
83,0.0056347285863012075,-0.00550038373330608,0.011135112319607288
84,0.005466950766276568,-0.005337910435628146,0.010804861201904714
85,0.005537848745007068,-0.005409322358900681,0.010947171103907749
86,0.005821348342578858,-0.005688739649485797,0.011510087992064655
87,0.0062403398915193975,-0.006098771758843213,0.01233911165036261
88,0.005632113025058061,-0.0055063325562514365,0.011138445581309497
89,0.005244487139862031,-0.0051280028419569135,0.010372489981818944
90,0.005625102901831269,-0.005500956904143095,0.011126059805974364
91,0.005356769630452618,-0.005239896097918972,0.01059666572837159
92,0.006136819196399301,-0.006003777089063078,0.01214059628546238
93,0.005860847362782806,-0.005735972081311047,0.011596819444093853
94,0.005292765854392201,-0.005181300453841686,0.010474066308233887
95,0.005621242569759488,-0.005504507018486038,0.011125749588245526
96,0.005475420271977782,-0.005362992931623012,0.010838413203600794
97,0.005456541432067752,-0.0053454699809663,0.010802011413034052
98,0.005522675812244415,-0.00541117915417999,0.010933854966424406
99,0.005051015279605053,-0.004949218709953129,0.010000233989558183
100,0.005413461243733764,-0.0053050300339236856,0.01071849127765745
